seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
3922,60136141213,101105,1295
3923,60136245673,104460,-2060
3924,60136353241,107568,-5168
3925,60136550795,197554,-95154
3926,60136678903,128108,-25708
3927,60136755911,77008,25392
3928,60136858588,102677,-277
3934,60137165886,101078,1322
3935,60137277796,111910,-9510
3936,60137370588,92792,9608
3937,60137512202,141614,-39214
3938,60137577508,65306,37094
3939,60137678170,100662,1738
3940,60137797380,119210,-16810
3941,60137918157,120777,-18377
3942,60138000673,82516,19884
3945,60138189190,102379,21
3946,60138291591,102401,-1
3947,60138429412,137821,-35421
3948,60138535494,106082,-3682
3949,60138599142,63648,38752
3953,60139010717,101983,417
3954,60139112117,101400,1000
3955,60139216238,104121,-1721
3956,60139327131,110893,-8493
3957,60139418116,90985,11415
3958,60139524408,106292,-3892
3963,60139746854,123471,-21071
3971,60140064760,134760,-32360
3974,60140240781,104499,-2099
3975,60140339884,99103,3297
3976,60140448415,108531,-6131
3981,60140749198,98278,4122
3982,60140858105,108907,-6507
3997,60141571086,97992,4408
4000,60141773331,97726,4674
4001,60141875930,102599,-199
4002,60141977998,102068,332
4003,60142080390,102392,8
4004,60142182817,102427,-27
4005,60142285633,102816,-416
4006,60142389933,104300,-1900
4007,60142527432,137499,-35099
4010,60142694806,100985,1415
4011,60142800282,105476,-3076
4012,60142899614,99332,3068
4013,60143005290,105676,-3276
4014,60143126353,121063,-18663
4020,60143458838,138999,-36599
4021,60143525090,66252,36148
4022,60143616555,91465,10935
4023,60143722531,105976,-3576
4024,60143828714,106183,-3783
4025,60143924641,95927,6473
4026,60144029284,104643,-2243
4027,60144128907,99623,2777
4028,60144236081,107174,-4774
4029,60144337854,101773,627
4030,60144435908,98054,4346
4031,60144541648,105740,-3340
4032,60144641709,100061,2339
4033,60144742812,101103,1297
4034,60144845216,102404,-4
4035,60144950514,105298,-2898
4036,60145067158,116644,-14244
4037,60145160010,92852,9548
4038,60145254869,94859,7541
4039,60145357201,102332,68
4052,60145971972,82828,19572
4053,60146074676,102704,-304
4056,60146381191,77460,24940
4059,60146610927,125396,-22996
4060,60146689785,78858,23542
4061,60146852656,162871,-60471
4068,60147099017,99318,3082
4069,60147221816,122799,-20399
4070,60147304596,82780,19620
4073,60147508567,101135,1265
4074,60147611593,103026,-626
4079,60147958208,143164,-40764
4083,60148231471,109458,-7058
4084,60148353152,121681,-19281
4095,60148838791,100537,1863
1,60149043595,100880,1520
2,60149147318,103723,-1323
3,60149257808,110490,-8090
10,60149657991,100500,1900
11,60149761198,103207,-807
12,60149896487,135289,-32889
13,60149970284,73797,28603
14,60150077589,107305,-4905
15,60150183723,106134,-3734
16,60150278253,94530,7870
17,60150375251,96998,5402
18,60150480397,105146,-2746
21,60150707728,127909,-25509
22,60150784417,76689,25711
23,60150887823,103406,-1006
24,60150992729,104906,-2506
25,60151092135,99406,2994
26,60151194188,102053,347
27,60151296390,102202,198
31,60151708093,79486,22914
32,60151808649,100556,1844
33,60151936545,127896,-25496
34,60152014224,77679,24721
35,60152118395,104171,-1771
36,60152217991,99596,2804
37,60152320455,102464,-64
38,60152436216,115761,-13361
39,60152525191,88975,13425
40,60152627722,102531,-131
41,60152739370,111648,-9248
50,60153141175,103962,-1562
57,60153457255,112852,-10452
62,60153673224,115406,-13006
63,60153780003,106779,-4379
66,60153959064,99197,3203
69,60154196208,122049,-19649
70,60154267133,70925,31475
71,60154382457,115324,-12924
78,60154677168,98290,4110
84,60154984677,102688,-288
85,60155087248,102571,-171
86,60155188234,100986,1414
87,60155357544,169310,-66910
88,60155393035,35491,66909
89,60155494806,101771,629
96,60155910626,104606,-2206
97,60156007793,97167,5233
98,60156109774,101981,419
99,60156214117,104343,-1943
100,60156315470,101353,1047
104,60156518796,95314,7086
105,60156654748,135952,-33552
106,60156723608,68860,33540
107,60156875133,151525,-49125
108,60156932708,57575,44825
109,60157030816,98108,4292
112,60157343776,108165,-5765
113,60157542802,199026,-96626
114,60157648441,105639,-3239
115,60157748740,100299,2101
116,60157854613,105873,-3473
117,60157953050,98437,3963
118,60158056711,103661,-1261
119,60158169612,112901,-10501
120,60158260274,90662,11738
121,60158366186,105912,-3512
122,60158568416,202230,-99830
123,60158675121,106705,-4305
124,60158779213,104092,-1692
130,60159020504,146513,-44113
145,60159693261,85128,17272
146,60159796701,103440,-1040
160,60160121065,106458,-4058
161,60160205335,84270,18130
162,60160311306,105971,-3571
172,60160820073,102292,108
173,60160923501,103428,-1028
174,60161055911,132410,-30010
184,60161544380,108845,-6445
185,60161644240,99860,2540
186,60161757391,113151,-10751
187,60161843602,86211,16189
188,60161946591,102989,-589
191,60162152240,88243,14157
194,60162365575,106270,-3870
195,60162458621,93046,9354
196,60162561536,102915,-515
197,60162677785,116249,-13849
200,60162971712,101004,1396
201,60163092414,120702,-18302
202,60163174793,82379,20021
203,60163277191,102398,2
204,60163380235,103044,-644
205,60163516740,136505,-34105
206,60163612103,95363,7037
207,60163695867,83764,18636
208,60163790093,94226,8174
209,60163918285,128192,-25792
210,60163993992,75707,26693
211,60164101017,107025,-4625
212,60164218128,117111,-14711
213,60164301195,83067,19333
214,60164403856,102661,-261
215,60164516789,112933,-10533
221,60164710800,40131,62269
228,60165018396,99298,3102
231,60165222804,102253,147
239,60165751396,115464,-13064
240,60165837209,85813,16587
241,60165974447,137238,-34838
242,60166060352,85905,16495
243,60166156610,96258,6142
244,60166256966,100356,2044
245,60166349336,92370,10030
255,60166780534,123239,-20839
256,60166886638,106104,-3704
257,60166971847,85209,17191
258,60167066626,94779,7621
261,60167271789,101198,1202
262,60167386818,115029,-12629
263,60167514020,127202,-24802
264,60167578103,64083,38317
271,60167885190,95207,7193
272,60168052644,167454,-65054
273,60168090269,37625,64775
274,60168209583,119314,-16914
275,60168294881,85298,17102
284,60168839371,130336,-27936
285,60168911463,72092,30308
286,60169014035,102572,-172
287,60169116333,102298,102
288,60169218895,102562,-162
289,60169343732,124837,-22437
290,60169421411,77679,24721
291,60169523677,102266,134
292,60169626243,102566,-166
293,60169739795,113552,-11152
294,60169830814,91019,11381
295,60169934587,103773,-1373
296,60170035640,101053,1347
297,60170145850,110210,-7810
300,60170445887,103094,-694
301,60170547939,102052,348
302,60170650995,103056,-656
303,60170752524,101529,871
321,60171376985,111928,-9528
322,60171488521,111536,-9136
325,60171676222,102677,-277
326,60171776398,100176,2224
327,60171879506,103108,-708
330,60172083590,101279,1121
331,60172186711,103121,-721
338,60172499740,107421,-5021
348,60173005191,101556,844
351,60173313293,74802,27598
352,60173422582,109289,-6889
353,60173517768,95186,7214
354,60173633004,115236,-12836
357,60173826402,100913,1487
358,60173928058,101656,744
359,60174030028,101970,430
360,60174151823,121795,-19395
361,60174233991,82168,20232
362,60174340840,106849,-4449
367,60174746013,101041,1359
368,60174848761,102748,-348
369,60174951113,102352,48
370,60175053595,102482,-82
371,60175157309,103714,-1314
372,60175258965,101656,744
373,60175360709,101744,656
374,60175590193,229484,-127084
375,60175673239,83046,19354
376,60175785956,112717,-10317
377,60175872520,86564,15836
378,60175977318,104798,-2398
379,60176077215,99897,2503
380,60176182880,105665,-3265
381,60176309969,127089,-24689
382,60176391832,81863,20537
383,60176513007,121175,-18775
384,60176591323,78316,24084
387,60176795043,87397,15003
388,60176898278,103235,-835
389,60177036788,138510,-36110
392,60177208850,93082,9318
407,60177818012,101902,498
408,60177957101,139089,-36689
411,60178127240,104445,-2045
412,60178229403,102163,237
415,60178447869,117280,-14880
416,60178534816,86947,15453
417,60178637425,102609,-209
418,60178739608,102183,217
419,60178853710,114102,-11702
444,60179865991,92063,10337
445,60179978065,112074,-9674
446,60180074627,96562,5838
447,60180173775,99148,3252
450,60180495491,117501,-15101
457,60180787607,83050,19350
458,60180890508,102901,-501
461,60181094802,101985,415
462,60181198270,103468,-1068
468,60181513023,107990,-5590
469,60181607049,94026,8374
472,60181839914,112467,-10067
475,60182118844,99742,2658
476,60182222223,103379,-979
479,60182425991,84076,18324
480,60182528714,102723,-323
481,60182639198,110484,-8084
482,60182765585,126387,-23987
483,60182835885,70300,32100
484,60182938713,102828,-428
485,60183040659,101946,454
488,60183245217,102406,-6
489,60183352340,107123,-4723
495,60183872638,115105,-12705
508,60184401949,129866,-27466
509,60184515363,113414,-11014
515,60184897530,114192,-11792
519,60185090337,74083,28317
520,60185211051,120714,-18314
521,60185293202,82151,20249
532,60185838121,135310,-32910
537,60186014654,105668,-3268
538,60186112403,97749,4651
539,60186236970,124567,-22167
542,60186533991,110467,-8067
554,60187342310,65595,36805
557,60187556277,110151,-7751
558,60187661333,105056,-2656
559,60187751221,89888,12512
560,60187866871,115650,-13250
563,60188058749,103145,-745
570,60188365192,101212,1188
571,60188470064,104872,-2472
572,60188570793,100729,1671
573,60188673921,103128,-728
574,60188777138,103217,-817
575,60188877213,100075,2325
576,60189027226,150013,-47613
577,60189083471,56245,46155
580,60189288675,93659,8741
581,60189389193,100518,1882
582,60189525948,136755,-34355
583,60189593991,68043,34357
584,60189702637,108646,-6246
585,60189828298,125661,-23261
586,60189901393,73095,29305
600,60190208407,81797,20603
601,60190310802,102395,5
602,60190413205,102403,-3
612,60190824583,104187,-1787
619,60191130003,99022,3378
622,60191335740,103324,-924
623,60191452503,116763,-14363
626,60191645868,106271,-3871
629,60191848647,87655,14745
632,60192051614,102401,-1
633,60192153991,102377,23
656,60192979503,107841,-5441
659,60193200674,125060,-22660
660,60193280391,79717,22683
661,60193384588,104197,-1797
665,60193589492,99987,2413
671,60193894989,102583,-183
672,60193997208,102219,181
673,60194144839,147631,-45231
674,60194202014,57175,45225
683,60194714010,102319,81
686,60194956764,140373,-37973
687,60195046349,89585,12815
692,60195328923,100800,1600
693,60195433688,104765,-2365
694,60195533200,99512,2888
695,60195655041,121841,-19441
696,60195737991,82950,19450
699,60195960735,53498,48902
700,60196045211,84476,17924
701,60196196092,150881,-48481
702,60196252089,55997,46403
703,60196373523,121434,-19034
704,60196454815,81292,21108
705,60196557203,102388,12
706,60196674368,117165,-14765
710,60196864391,101609,791
711,60196966812,102421,-21
712,60197069201,102389,11
713,60197171594,102393,7
714,60197275362,103768,-1368
715,60197376801,101439,961
716,60197509033,132232,-29832
717,60197586546,77513,24887
725,60197888391,79757,22643
726,60197990803,102412,-12
727,60198122991,132188,-29788
728,60198197872,74881,27519
729,60198306865,108993,-6593
730,60198400395,93530,8870
742,60198912415,92477,9923
745,60199118812,82311,20089
755,60199526795,96806,5594
756,60199652504,125709,-23309
765,60200038791,102384,16
766,60200142437,103646,-1246
773,60200449156,100230,2170
774,60200555001,105845,-3445
775,60200667138,112137,-9737
776,60200755744,88606,13794
777,60200857991,102247,153
778,60200994496,136505,-34105
779,60201062817,68321,34079
780,60201165217,102400,0
781,60201269781,104564,-2164
785,60201519939,134233,-31833
786,60201574801,54862,47538
787,60201677195,102394,6
788,60201789162,111967,-9567
789,60201888035,98873,3527
798,60202397992,106394,-3994
799,60202512034,114042,-11642
800,60202624497,112463,-10063
801,60202701331,76834,25566
802,60202803705,102374,26
803,60202919403,115698,-13298
804,60203029195,109792,-7392
807,60203315591,102400,0
808,60203418979,103388,-988
809,60203520509,101530,870
810,60203632264,111755,-9355
811,60203725191,92927,9473
812,60203832177,106986,-4586
813,60203931393,99216,3184
814,60204049803,118410,-16010
815,60204149303,99500,2900
816,60204237199,87896,14504
817,60204339645,102446,-46
823,60204663316,55824,46576
830,60204975421,122290,-19890
831,60205088789,113368,-10968
835,60205263184,104390,-1990
841,60205696514,118528,-16128
842,60205809708,113194,-10794
846,60205979672,100596,1804
853,60206293395,102258,142
856,60206508470,119855,-17455
859,60206711670,116123,-13723
862,60206899591,102010,390
863,60207011124,111533,-9133
868,60207218219,110502,-8102
869,60207309198,90979,11421
870,60207411609,102411,-11
871,60207513991,102382,18
872,60207616407,102416,-16
873,60207719010,102603,-203
881,60208128416,102392,8
882,60208230843,102427,-27
883,60208336706,105863,-3463
884,60208443288,106582,-4182
885,60208537999,94711,7689
886,60208648102,110103,-7703
889,60208950798,60527,41873
892,60209280515,101212,1188
893,60209385899,105384,-2984
894,60209461330,75431,26969
895,60209562010,100680,1720
896,60209675934,113924,-11524
897,60209779358,103424,-1024
898,60209884487,105129,-2729
899,60209971593,87106,15294
900,60210074010,102417,-17
901,60210197151,123141,-20741
902,60210303710,106559,-4159
903,60210384888,81178,21222
912,60210586016,71541,30859
913,60210694416,108400,-6000
920,60210996787,103580,-1180
921,60211112885,116098,-13698
922,60211200988,88103,14297
925,60211408216,105403,-3003
928,60211616566,105915,-3515
929,60211715488,98922,3478
930,60211840510,125022,-22622
931,60211917211,76701,25699
934,60212138343,118744,-16344
948,60212838790,98539,3861
949,60212955509,116719,-14319
950,60213065694,110185,-7785
951,60213145991,80297,22103
952,60213248410,102419,-19
955,60213557331,104130,-1730
956,60213657991,100660,1740
957,60213760435,102444,-44
960,60213968640,100218,2182
963,60214170224,80276,22124
964,60214272392,102168,232
965,60214374812,102420,-20
966,60214513679,138867,-36467
967,60214579591,65912,36488
970,60214799203,114793,-12393
971,60214889072,89869,12531
972,60214993422,104350,-1950
978,60215297088,102868,-468
979,60215405253,108165,-5765
980,60215521201,115948,-13548
981,60215604716,83515,18885
982,60215707177,102461,-61
983,60215825788,118611,-16211
984,60215910808,85020,17380
985,60216046146,135338,-32938
986,60216115591,69445,32955
987,60216220891,105300,-2900
988,60216357926,137035,-34635
989,60216422802,64876,37524
990,60216532035,109233,-6833
991,60216642443,110408,-8008
992,60216729991,87548,14852
993,60216842525,112534,-10134
994,60216935178,92653,9747
995,60217037215,102037,363
996,60217143506,106291,-3891
1007,60217753993,85445,16955
1008,60217856392,102399,1
1009,60217965006,108614,-6214
1010,60218061200,96194,6206
1011,60218163608,102408,-8
1012,60218287872,124264,-21864
1013,60218368397,80525,21875
1014,60218470865,102468,-68
1015,60218573212,102347,53
1016,60218747767,174555,-72155
1017,60218778658,30891,71509
1018,60218882164,103506,-1106
1019,60218998541,116377,-13977
1020,60219085210,86669,15731
1021,60219192202,106992,-4592
1022,60219291621,99419,2981
1023,60219410370,118749,-16349
1024,60219509104,98734,3666
1027,60219699603,102404,-4
1028,60219835415,135812,-33412
1029,60219935904,100489,1911
1037,60220215638,100050,2350
1052,60220417748,101953,447
1059,60220723594,102402,-2
1060,60220853713,130119,-27719
1061,60220928407,74694,27706
1065,60221139227,105890,-3490
1066,60221235590,96363,6037
1069,60221542791,204800,-102400
1070,60221645210,102419,-19
1071,60221747615,102405,-5
1075,60221952412,102412,-12
1076,60222057184,104772,-2372
1087,60222361998,102204,196
1088,60222566809,204811,-102411
1092,60222796536,127344,-24944
1093,60222874001,77465,24935
1096,60223081538,105134,-2734
1104,60223386016,101089,1311
1105,60223508890,122874,-20474
1106,60223590802,81912,20488
1107,60223770319,179517,-77117
1108,60223795601,25282,77118
1109,60223899522,103921,-1521
1117,60224307591,100770,1630
1118,60224412897,105306,-2906
1119,60224522637,109740,-7340
1120,60224614812,92175,10225
1125,60224922137,99608,2792
1126,60225025127,102990,-590
1127,60225127913,102786,-386
1128,60225229373,101460,940
1129,60225331610,102237,163
1130,60225434008,102398,2
1131,60225541433,107425,-5025
1132,60225639080,97647,4753
1133,60225742592,103512,-1112
1134,60225851602,109010,-6610
1135,60226054674,203072,-100672
1136,60226154271,99597,2803
1137,60226253191,98920,3480
1140,60226560398,102392,8
1141,60226662805,102407,-7
1142,60226778627,115822,-13422
1143,60226884845,106218,-3818
1144,60226969991,85146,17254
1145,60227074897,104906,-2506
1146,60227196448,121551,-19151
1163,60227897736,107886,-5486
1164,60228019705,121969,-19569
1165,60228097940,78235,24165
1166,60228198801,100861,1539
1173,60228609327,94287,8113
1174,60228736529,127202,-24802
1175,60228840957,104428,-2028
1176,60228916679,75722,26678
1186,60229531590,101274,1126
